commodity,unit,fips,adc,state,yield,county_yield,ad_yield,st_yield,st_irrigated,st_partial,st_none
BEANS,CWT,06071,06ag80,06,19.00,,19.00,19.89,23.15,19.00,18.30
BEANS,CWT,06065,06ag80,06,19.00,,19.00,19.89,23.15,19.00,18.30
BEANS,CWT,06059,06ag80,06,19.00,,19.00,19.89,23.15,19.00,18.30
BEANS,CWT,06037,06ag80,06,19.00,,19.00,19.89,23.15,19.00,18.30
BEANS,CWT,06025,06ag80,06,19.00,,19.00,19.89,23.15,19.00,18.30
BEANS,CWT,06111,06ag80,06,19.00,,19.00,19.89,23.15,19.00,18.30
BEANS,CWT,06009,06ag60,06,14.71,,14.71,19.89,23.15,19.00,18.30
BEANS,CWT,06017,06ag60,06,16.00,16.00,14.71,19.89,23.15,19.00,18.30
BEANS,CWT,06057,06ag60,06,6.14,6.14,14.71,19.89,23.15,19.00,18.30
BEANS,CWT,06061,06ag60,06,14.71,,14.71,19.89,23.15,19.00,18.30
BEANS,CWT,06109,06ag60,06,22.00,22.00,14.71,19.89,23.15,19.00,18.30
BEANS,CWT,06005,06ag60,06,14.71,,14.71,19.89,23.15,19.00,18.30
BEANS,CWT,06019,06ag51,06,23.73,23.73,25.83,19.89,23.15,19.00,18.30
BEANS,CWT,06031,06ag51,06,24.28,24.28,25.83,19.89,23.15,19.00,18.30
BEANS,CWT,06039,06ag51,06,27.44,27.44,25.83,19.89,23.15,19.00,18.30
BEANS,CWT,06047,06ag51,06,26.78,26.78,25.83,19.89,23.15,19.00,18.30
BEANS,CWT,06077,06ag51,06,22.18,22.18,25.83,19.89,23.15,19.00,18.30
BEANS,CWT,06099,06ag51,06,23.96,23.96,25.83,19.89,23.15,19.00,18.30
BEANS,CWT,06107,06ag51,06,28.01,28.01,25.83,19.89,23.15,19.00,18.30
BEANS,CWT,06029,06ag51,06,30.25,30.25,25.83,19.89,23.15,19.00,18.30
BEANS,CWT,06113,06ag50,06,16.14,16.14,20.54,19.89,23.15,19.00,18.30
BEANS,CWT,06101,06ag50,06,20.31,20.31,20.54,19.89,23.15,19.00,18.30
BEANS,CWT,06067,06ag50,06,20.54,,20.54,19.89,23.15,19.00,18.30
BEANS,CWT,06103,06ag50,06,20.54,,20.54,19.89,23.15,19.00,18.30
BEANS,CWT,06021,06ag50,06,28.17,28.17,20.54,19.89,23.15,19.00,18.30
BEANS,CWT,06115,06ag50,06,20.54,,20.54,19.89,23.15,19.00,18.30
BEANS,CWT,06095,06ag50,06,19.83,19.83,20.54,19.89,23.15,19.00,18.30
BEANS,CWT,06011,06ag50,06,18.15,18.15,20.54,19.89,23.15,19.00,18.30
BEANS,CWT,06007,06ag50,06,20.65,20.65,20.54,19.89,23.15,19.00,18.30
BEANS,CWT,06053,06ag40,06,19.45,19.45,13.21,19.89,23.15,19.00,18.30
BEANS,CWT,06055,06ag40,06,10.18,10.18,13.21,19.89,23.15,19.00,18.30
BEANS,CWT,06001,06ag40,06,13.21,,13.21,19.89,23.15,19.00,18.30
BEANS,CWT,06097,06ag40,06,12.86,12.86,13.21,19.89,23.15,19.00,18.30
BEANS,CWT,06069,06ag40,06,13.21,,13.21,19.89,23.15,19.00,18.30
BEANS,CWT,06087,06ag40,06,13.21,,13.21,19.89,23.15,19.00,18.30
BEANS,CWT,06085,06ag40,06,13.21,,13.21,19.89,23.15,19.00,18.30
BEANS,CWT,06081,06ag40,06,13.21,,13.21,19.89,23.15,19.00,18.30
BEANS,CWT,06079,06ag40,06,10.36,10.36,13.21,19.89,23.15,19.00,18.30
BEANS,CWT,06041,06ag40,06,13.21,,13.21,19.89,23.15,19.00,18.30
BEANS,CWT,06033,06ag40,06,13.21,,13.21,19.89,23.15,19.00,18.30
BEANS,CWT,06049,06ag30,06,19.89,,,19.89,23.15,19.00,18.30
BEANS,CWT,06035,06ag30,06,19.89,,,19.89,23.15,19.00,18.30
BEANS,CWT,06089,06ag20,06,19.89,,,19.89,23.15,19.00,18.30
BEANS,CWT,06105,06ag20,06,19.89,,,19.89,23.15,19.00,18.30
BEANS,CWT,06093,06ag20,06,19.89,,,19.89,23.15,19.00,18.30
BEANS,CWT,06023,06ag10,06,11.55,11.55,11.55,19.89,23.15,19.00,18.30
"BEANS, DRY EDIBLE",CWT,53071,53ag90,53,15.38,15.38,15.65,18.92,23.00,11.80,15.65
"BEANS, DRY EDIBLE",CWT,06023,06ag10,06,16.72,16.72,16.72,21.51,23.15,19.00,18.30
"BEANS, DRY EDIBLE",CWT,06097,06ag40,06,23.80,23.80,18.68,21.51,23.15,19.00,18.30
"BEANS, DRY EDIBLE",CWT,06085,06ag40,06,18.68,,18.68,21.51,23.15,19.00,18.30
"BEANS, DRY EDIBLE",CWT,06053,06ag40,06,23.63,23.63,18.68,21.51,23.15,19.00,18.30
"BEANS, DRY EDIBLE",CWT,06081,06ag40,06,18.68,,18.68,21.51,23.15,19.00,18.30
"BEANS, DRY EDIBLE",CWT,06055,06ag40,06,11.20,11.20,18.68,21.51,23.15,19.00,18.30
"BEANS, DRY EDIBLE",CWT,06079,06ag40,06,16.09,16.09,18.68,21.51,23.15,19.00,18.30
"BEANS, DRY EDIBLE",CWT,06021,06ag50,06,28.17,28.17,20.68,21.51,23.15,19.00,18.30
"BEANS, DRY EDIBLE",CWT,06007,06ag50,06,20.72,20.72,20.68,21.51,23.15,19.00,18.30
"BEANS, DRY EDIBLE",CWT,06067,06ag50,06,20.68,,20.68,21.51,23.15,19.00,18.30
"BEANS, DRY EDIBLE",CWT,06095,06ag50,06,19.83,19.83,20.68,21.51,23.15,19.00,18.30
"BEANS, DRY EDIBLE",CWT,06101,06ag50,06,20.31,20.31,20.68,21.51,23.15,19.00,18.30
"BEANS, DRY EDIBLE",CWT,06103,06ag50,06,20.68,,20.68,21.51,23.15,19.00,18.30
"BEANS, DRY EDIBLE",CWT,06113,06ag50,06,16.88,16.88,20.68,21.51,23.15,19.00,18.30
"BEANS, DRY EDIBLE",CWT,06011,06ag50,06,18.15,18.15,20.68,21.51,23.15,19.00,18.30
"BEANS, DRY EDIBLE",CWT,06077,06ag51,06,22.65,22.65,25.99,21.51,23.15,19.00,18.30
"BEANS, DRY EDIBLE",CWT,06099,06ag51,06,23.96,23.96,25.99,21.51,23.15,19.00,18.30
"BEANS, DRY EDIBLE",CWT,06029,06ag51,06,30.25,30.25,25.99,21.51,23.15,19.00,18.30
"BEANS, DRY EDIBLE",CWT,06031,06ag51,06,24.28,24.28,25.99,21.51,23.15,19.00,18.30
"BEANS, DRY EDIBLE",CWT,06107,06ag51,06,28.22,28.22,25.99,21.51,23.15,19.00,18.30
"BEANS, DRY EDIBLE",CWT,06039,06ag51,06,28.06,28.06,25.99,21.51,23.15,19.00,18.30
"BEANS, DRY EDIBLE",CWT,06047,06ag51,06,26.78,26.78,25.99,21.51,23.15,19.00,18.30
"BEANS, DRY EDIBLE",CWT,06019,06ag51,06,23.73,23.73,25.99,21.51,23.15,19.00,18.30
"BEANS, DRY EDIBLE",CWT,06109,06ag60,06,22.00,22.00,17.44,21.51,23.15,19.00,18.30
"BEANS, DRY EDIBLE",CWT,06057,06ag60,06,14.33,14.33,17.44,21.51,23.15,19.00,18.30
"BEANS, DRY EDIBLE",CWT,06017,06ag60,06,16.00,16.00,17.44,21.51,23.15,19.00,18.30
"BEANS, DRY EDIBLE",CWT,06083,06ag80,06,19.00,19.00,19.00,21.51,23.15,19.00,18.30
"BEANS, DRY EDIBLE",CWT,06111,06ag80,06,19.00,,19.00,21.51,23.15,19.00,18.30
"BEANS, DRY EDIBLE",CWT,06025,06ag80,06,19.00,,19.00,21.51,23.15,19.00,18.30
"BEANS, DRY EDIBLE",CWT,16069,16ag10,16,13.02,13.02,13.43,19.90,24.65,21.30,13.15
"BEANS, DRY EDIBLE",CWT,16057,16ag10,16,13.71,13.71,13.43,19.90,24.65,21.30,13.15
"BEANS, DRY EDIBLE",CWT,16055,16ag10,16,20.26,20.26,13.43,19.90,24.65,21.30,13.15
"BEANS, DRY EDIBLE",CWT,16049,16ag10,16,14.82,14.82,13.43,19.90,24.65,21.30,13.15
"BEANS, DRY EDIBLE",CWT,16035,16ag10,16,8.53,8.53,13.43,19.90,24.65,21.30,13.15
"BEANS, DRY EDIBLE",CWT,16021,16ag10,16,13.75,13.75,13.43,19.90,24.65,21.30,13.15
"BEANS, DRY EDIBLE",CWT,16061,16ag10,16,9.90,9.90,13.43,19.90,24.65,21.30,13.15
"BEANS, DRY EDIBLE",CWT,16045,16ag70,16,18.18,18.18,24.00,19.90,24.65,21.30,13.15
"BEANS, DRY EDIBLE",CWT,16001,16ag70,16,22.31,22.31,24.00,19.90,24.65,21.30,13.15
"BEANS, DRY EDIBLE",CWT,16027,16ag70,16,24.81,24.81,24.00,19.90,24.65,21.30,13.15
"BEANS, DRY EDIBLE",CWT,16039,16ag70,16,23.59,23.59,24.00,19.90,24.65,21.30,13.15
"BEANS, DRY EDIBLE",CWT,16073,16ag70,16,24.38,24.38,24.00,19.90,24.65,21.30,13.15
"BEANS, DRY EDIBLE",CWT,16075,16ag70,16,26.32,26.32,24.00,19.90,24.65,21.30,13.15
"BEANS, DRY EDIBLE",CWT,16087,16ag70,16,28.38,28.38,24.00,19.90,24.65,21.30,13.15
"BEANS, DRY EDIBLE",CWT,16031,16ag80,16,25.14,25.14,24.11,19.90,24.65,21.30,13.15
"BEANS, DRY EDIBLE",CWT,16063,16ag80,16,24.11,,24.11,19.90,24.65,21.30,13.15
"BEANS, DRY EDIBLE",CWT,16053,16ag80,16,24.84,24.84,24.11,19.90,24.65,21.30,13.15
"BEANS, DRY EDIBLE",CWT,16047,16ag80,16,21.68,21.68,24.11,19.90,24.65,21.30,13.15
"BEANS, DRY EDIBLE",CWT,16083,16ag80,16,25.16,25.16,24.11,19.90,24.65,21.30,13.15
"BEANS, DRY EDIBLE",CWT,16067,16ag80,16,23.74,23.74,24.11,19.90,24.65,21.30,13.15
"BEANS, DRY EDIBLE",CWT,16041,16ag90,16,15.56,15.56,15.56,19.90,24.65,21.30,13.15
"BEANS, DRY EDIBLE",CWT,30071,30ag20,30,13.19,,13.19,17.32,17.70,,13.30
"BEANS, DRY EDIBLE",CWT,30005,30ag20,30,19.00,19.00,13.19,17.32,17.70,,13.30
"BEANS, DRY EDIBLE",CWT,30015,30ag20,30,7.37,7.37,13.19,17.32,17.70,,13.30
"BEANS, DRY EDIBLE",CWT,30055,30ag30,30,8.03,8.03,12.12,17.32,17.70,,13.30
"BEANS, DRY EDIBLE",CWT,30105,30ag30,30,9.73,9.73,12.12,17.32,17.70,,13.30
"BEANS, DRY EDIBLE",CWT,30091,30ag30,30,12.86,12.86,12.12,17.32,17.70,,13.30
"BEANS, DRY EDIBLE",CWT,30021,30ag30,30,21.67,21.67,12.12,17.32,17.70,,13.30
"BEANS, DRY EDIBLE",CWT,30019,30ag30,30,13.60,13.60,12.12,17.32,17.70,,13.30
"BEANS, DRY EDIBLE",CWT,30085,30ag30,30,12.92,12.92,12.12,17.32,17.70,,13.30
"BEANS, DRY EDIBLE",CWT,30083,30ag30,30,6.04,6.04,12.12,17.32,17.70,,13.30
"BEANS, DRY EDIBLE",CWT,30007,30ag50,30,24.17,24.17,24.17,17.32,17.70,,13.30
"BEANS, DRY EDIBLE",CWT,30031,30ag70,30,17.32,,,17.32,17.70,,13.30
"BEANS, DRY EDIBLE",CWT,30009,30ag80,30,24.88,24.88,26.12,17.32,17.70,,13.30
"BEANS, DRY EDIBLE",CWT,30103,30ag80,30,26.12,,26.12,17.32,17.70,,13.30
"BEANS, DRY EDIBLE",CWT,30111,30ag80,30,22.77,22.77,26.12,17.32,17.70,,13.30
"BEANS, DRY EDIBLE",CWT,30095,30ag80,30,30.70,30.70,26.12,17.32,17.70,,13.30
"BEANS, DRY EDIBLE",CWT,30109,30ag90,30,11.52,11.52,21.14,17.32,17.70,,13.30
"BEANS, DRY EDIBLE",CWT,30079,30ag90,30,26.77,26.77,21.14,17.32,17.70,,13.30
"BEANS, DRY EDIBLE",CWT,30087,30ag90,30,21.14,,21.14,17.32,17.70,,13.30
"BEANS, DRY EDIBLE",CWT,30017,30ag90,30,25.12,25.12,21.14,17.32,17.70,,13.30
"BEANS, DRY EDIBLE",CWT,41071,41ag10,41,4.00,4.00,9.77,13.72,25.00,23.20,18.30
"BEANS, DRY EDIBLE",CWT,41039,41ag10,41,15.54,15.54,9.77,13.72,25.00,23.20,18.30
"BEANS, DRY EDIBLE",CWT,41059,41ag30,41,21.58,21.58,21.58,13.72,25.00,23.20,18.30
"BEANS, DRY EDIBLE",CWT,41061,41ag30,41,21.58,,21.58,13.72,25.00,23.20,18.30
"BEANS, DRY EDIBLE",CWT,41019,41ag70,41,3.67,3.67,3.17,13.72,25.00,23.20,18.30
"BEANS, DRY EDIBLE",CWT,41029,41ag70,41,2.67,2.67,3.17,13.72,25.00,23.20,18.30
"BEANS, DRY EDIBLE",CWT,41031,41ag80,41,24.30,,24.30,13.72,25.00,23.20,18.30
"BEANS, DRY EDIBLE",CWT,41045,41ag80,41,24.58,24.58,24.30,13.72,25.00,23.20,18.30
"BEANS, DRY EDIBLE",CWT,41017,41ag80,41,24.01,24.01,24.30,13.72,25.00,23.20,18.30
"BEANS, DRY EDIBLE",CWT,53073,53ag10,53,21.00,21.00,18.07,18.92,23.00,11.80,15.65
"BEANS, DRY EDIBLE",CWT,53027,53ag10,53,27.33,27.33,18.07,18.92,23.00,11.80,15.65
"BEANS, DRY EDIBLE",CWT,53035,53ag10,53,12.00,12.00,18.07,18.92,23.00,11.80,15.65
"BEANS, DRY EDIBLE",CWT,53053,53ag10,53,15.00,15.00,18.07,18.92,23.00,11.80,15.65
"BEANS, DRY EDIBLE",CWT,53061,53ag10,53,15.00,15.00,18.07,18.92,23.00,11.80,15.65
"BEANS, DRY EDIBLE",CWT,53039,53ag20,53,21.83,,21.83,18.92,23.00,11.80,15.65
"BEANS, DRY EDIBLE",CWT,53005,53ag20,53,17.10,17.10,21.83,18.92,23.00,11.80,15.65
"BEANS, DRY EDIBLE",CWT,53077,53ag20,53,21.39,21.39,21.83,18.92,23.00,11.80,15.65
"BEANS, DRY EDIBLE",CWT,53047,53ag20,53,27.00,27.00,21.83,18.92,23.00,11.80,15.65
"BEANS, DRY EDIBLE",CWT,53063,53ag30,53,14.71,14.71,14.71,18.92,23.00,11.80,15.65
"BEANS, DRY EDIBLE",CWT,53001,53ag50,53,25.23,25.23,22.13,18.92,23.00,11.80,15.65
"BEANS, DRY EDIBLE",CWT,53025,53ag50,53,24.56,24.56,22.13,18.92,23.00,11.80,15.65
"BEANS, DRY EDIBLE",CWT,53043,53ag50,53,18.49,18.49,22.13,18.92,23.00,11.80,15.65
"BEANS, DRY EDIBLE",CWT,53021,53ag50,53,20.22,20.22,22.13,18.92,23.00,11.80,15.65
"BEANS, DRY EDIBLE",CWT,53013,53ag90,53,16.98,16.98,15.65,18.92,23.00,11.80,15.65
"BEANS, DRY EDIBLE",CWT,53075,53ag90,53,15.68,15.68,15.65,18.92,23.00,11.80,15.65
"BEANS, DRY EDIBLE",CWT,53003,53ag90,53,14.57,14.57,15.65,18.92,23.00,11.80,15.65
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,16063,16ag80,16,24.11,,24.11,19.91,24.65,21.30,13.15
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,06023,06ag10,06,16.72,16.72,16.72,21.47,23.15,19.00,18.30
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,06055,06ag40,06,11.20,11.20,18.81,21.47,23.15,19.00,18.30
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,06085,06ag40,06,18.81,,18.81,21.47,23.15,19.00,18.30
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,06079,06ag40,06,16.09,16.09,18.81,21.47,23.15,19.00,18.30
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,06081,06ag40,06,18.81,,18.81,21.47,23.15,19.00,18.30
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,06097,06ag40,06,24.91,24.91,18.81,21.47,23.15,19.00,18.30
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,06053,06ag40,06,23.03,23.03,18.81,21.47,23.15,19.00,18.30
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,06021,06ag50,06,27.31,27.31,20.28,21.47,23.15,19.00,18.30
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,06101,06ag50,06,18.71,18.71,20.28,21.47,23.15,19.00,18.30
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,06103,06ag50,06,20.28,,20.28,21.47,23.15,19.00,18.30
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,06007,06ag50,06,20.05,20.05,20.28,21.47,23.15,19.00,18.30
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,06011,06ag50,06,18.76,18.76,20.28,21.47,23.15,19.00,18.30
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,06113,06ag50,06,17.20,17.20,20.28,21.47,23.15,19.00,18.30
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,06067,06ag50,06,20.28,,20.28,21.47,23.15,19.00,18.30
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,06095,06ag50,06,19.64,19.64,20.28,21.47,23.15,19.00,18.30
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,06019,06ag51,06,22.86,22.86,25.91,21.47,23.15,19.00,18.30
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,06077,06ag51,06,22.65,22.65,25.91,21.47,23.15,19.00,18.30
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,06031,06ag51,06,24.28,24.28,25.91,21.47,23.15,19.00,18.30
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,06029,06ag51,06,30.25,30.25,25.91,21.47,23.15,19.00,18.30
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,06107,06ag51,06,28.22,28.22,25.91,21.47,23.15,19.00,18.30
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,06099,06ag51,06,19.90,19.90,25.91,21.47,23.15,19.00,18.30
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,06047,06ag51,06,31.02,31.02,25.91,21.47,23.15,19.00,18.30
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,06039,06ag51,06,28.06,28.06,25.91,21.47,23.15,19.00,18.30
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,06109,06ag60,06,22.00,22.00,17.44,21.47,23.15,19.00,18.30
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,06017,06ag60,06,16.00,16.00,17.44,21.47,23.15,19.00,18.30
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,06057,06ag60,06,14.33,14.33,17.44,21.47,23.15,19.00,18.30
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,06083,06ag80,06,20.67,20.67,20.67,21.47,23.15,19.00,18.30
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,06025,06ag80,06,20.67,,20.67,21.47,23.15,19.00,18.30
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,16069,16ag10,16,13.02,13.02,13.43,19.91,24.65,21.30,13.15
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,16061,16ag10,16,9.90,9.90,13.43,19.91,24.65,21.30,13.15
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,16021,16ag10,16,13.75,13.75,13.43,19.91,24.65,21.30,13.15
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,16035,16ag10,16,8.53,8.53,13.43,19.91,24.65,21.30,13.15
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,16049,16ag10,16,14.82,14.82,13.43,19.91,24.65,21.30,13.15
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,16055,16ag10,16,20.26,20.26,13.43,19.91,24.65,21.30,13.15
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,16057,16ag10,16,13.71,13.71,13.43,19.91,24.65,21.30,13.15
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,16075,16ag70,16,26.32,26.32,24.01,19.91,24.65,21.30,13.15
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,16045,16ag70,16,18.18,18.18,24.01,19.91,24.65,21.30,13.15
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,16087,16ag70,16,28.38,28.38,24.01,19.91,24.65,21.30,13.15
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,16027,16ag70,16,24.90,24.90,24.01,19.91,24.65,21.30,13.15
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,16073,16ag70,16,24.38,24.38,24.01,19.91,24.65,21.30,13.15
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,16001,16ag70,16,22.31,22.31,24.01,19.91,24.65,21.30,13.15
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,16039,16ag70,16,23.59,23.59,24.01,19.91,24.65,21.30,13.15
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,16053,16ag80,16,24.84,24.84,24.11,19.91,24.65,21.30,13.15
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,16031,16ag80,16,25.14,25.14,24.11,19.91,24.65,21.30,13.15
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,16047,16ag80,16,21.68,21.68,24.11,19.91,24.65,21.30,13.15
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,16067,16ag80,16,23.74,23.74,24.11,19.91,24.65,21.30,13.15
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,16083,16ag80,16,25.16,25.16,24.11,19.91,24.65,21.30,13.15
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,16041,16ag90,16,15.56,15.56,15.56,19.91,24.65,21.30,13.15
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,30015,30ag20,30,7.37,7.37,13.19,17.32,17.70,,13.30
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,30071,30ag20,30,13.19,,13.19,17.32,17.70,,13.30
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,30005,30ag20,30,19.00,19.00,13.19,17.32,17.70,,13.30
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,30021,30ag30,30,21.67,21.67,12.12,17.32,17.70,,13.30
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,30105,30ag30,30,9.73,9.73,12.12,17.32,17.70,,13.30
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,30091,30ag30,30,12.86,12.86,12.12,17.32,17.70,,13.30
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,30085,30ag30,30,12.92,12.92,12.12,17.32,17.70,,13.30
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,30083,30ag30,30,6.04,6.04,12.12,17.32,17.70,,13.30
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,30055,30ag30,30,8.03,8.03,12.12,17.32,17.70,,13.30
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,30019,30ag30,30,13.60,13.60,12.12,17.32,17.70,,13.30
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,30007,30ag50,30,24.17,24.17,24.17,17.32,17.70,,13.30
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,30031,30ag70,30,17.32,,,17.32,17.70,,13.30
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,30095,30ag80,30,30.70,30.70,26.12,17.32,17.70,,13.30
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,30111,30ag80,30,22.77,22.77,26.12,17.32,17.70,,13.30
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,30103,30ag80,30,26.12,,26.12,17.32,17.70,,13.30
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,30009,30ag80,30,24.88,24.88,26.12,17.32,17.70,,13.30
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,30017,30ag90,30,25.12,25.12,21.14,17.32,17.70,,13.30
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,30109,30ag90,30,11.52,11.52,21.14,17.32,17.70,,13.30
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,30079,30ag90,30,26.77,26.77,21.14,17.32,17.70,,13.30
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,30087,30ag90,30,21.14,,21.14,17.32,17.70,,13.30
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,41071,41ag10,41,4.00,4.00,9.77,13.72,25.00,23.20,18.30
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,41039,41ag10,41,15.54,15.54,9.77,13.72,25.00,23.20,18.30
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,41061,41ag30,41,21.58,,21.58,13.72,25.00,23.20,18.30
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,41059,41ag30,41,21.58,21.58,21.58,13.72,25.00,23.20,18.30
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,41019,41ag70,41,3.67,3.67,3.17,13.72,25.00,23.20,18.30
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,41029,41ag70,41,2.67,2.67,3.17,13.72,25.00,23.20,18.30
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,41031,41ag80,41,24.30,,24.30,13.72,25.00,23.20,18.30
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,41045,41ag80,41,24.58,24.58,24.30,13.72,25.00,23.20,18.30
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,41017,41ag80,41,24.01,24.01,24.30,13.72,25.00,23.20,18.30
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,53061,53ag10,53,15.00,15.00,18.07,18.94,23.00,11.80,15.65
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,53027,53ag10,53,27.33,27.33,18.07,18.94,23.00,11.80,15.65
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,53035,53ag10,53,12.00,12.00,18.07,18.94,23.00,11.80,15.65
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,53053,53ag10,53,15.00,15.00,18.07,18.94,23.00,11.80,15.65
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,53073,53ag10,53,21.00,21.00,18.07,18.94,23.00,11.80,15.65
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,53077,53ag20,53,21.39,21.39,21.83,18.94,23.00,11.80,15.65
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,53005,53ag20,53,17.10,17.10,21.83,18.94,23.00,11.80,15.65
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,53039,53ag20,53,21.83,,21.83,18.94,23.00,11.80,15.65
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,53047,53ag20,53,27.00,27.00,21.83,18.94,23.00,11.80,15.65
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,53063,53ag30,53,14.71,14.71,14.71,18.94,23.00,11.80,15.65
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,53001,53ag50,53,25.23,25.23,22.21,18.94,23.00,11.80,15.65
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,53043,53ag50,53,18.49,18.49,22.21,18.94,23.00,11.80,15.65
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,53025,53ag50,53,24.88,24.88,22.21,18.94,23.00,11.80,15.65
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,53021,53ag50,53,20.22,20.22,22.21,18.94,23.00,11.80,15.65
"BEANS, DRY EDIBLE, (EXCL LIMA)",CWT,53013,53ag90,53,16.98,16.98,15.65,18.94,23.00,11.80,15.65
