location,year,irrigated,non_irrigated,pasture,value,dataitem
06041,2010,f,f,t,18.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06041,2011,f,f,t,14.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06041,2012,f,f,t,16,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06041,2013,f,t,f,38,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06041,2013,f,f,t,22,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06041,2014,f,t,f,40,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06041,2014,f,f,t,29.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06043,2009,f,f,t,15,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06043,2010,f,f,t,14,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06043,2011,f,t,f,28,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06043,2011,f,f,t,15.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06043,2012,f,f,t,14,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06043,2013,f,f,t,14,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06043,2014,f,f,t,11.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06045,2011,f,t,f,51,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06047,2008,t,f,f,287,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06047,2008,f,f,t,15,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06047,2009,t,f,f,252,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06047,2009,f,t,f,69,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06047,2009,f,f,t,18,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06047,2010,t,f,f,219,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06047,2010,f,f,t,24.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06047,2011,t,f,f,218,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06047,2011,f,t,f,50.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06047,2011,f,f,t,22,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06047,2012,t,f,f,263,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06047,2012,f,f,t,16.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06047,2013,t,f,f,286,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06047,2013,f,f,t,15,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06047,2014,t,f,f,286,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06047,2014,f,t,f,30.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06049,2009,f,f,t,14,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06049,2010,t,f,f,176,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06049,2010,f,f,t,14,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06049,2011,t,f,f,194,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06049,2012,t,f,f,196,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06049,2012,f,f,t,12,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06049,2013,t,f,f,205,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06049,2013,f,f,t,7.9,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06049,2014,t,f,f,288,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06049,2014,f,t,f,28,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06051,2013,f,f,t,18.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06051,2014,t,f,f,286,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06053,2008,t,f,f,1310,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06053,2008,f,f,t,10.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06053,2009,t,f,f,1100,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06053,2009,f,f,t,10,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06053,2010,t,f,f,1380,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06053,2010,f,t,f,53,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06053,2010,f,f,t,10.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06053,2011,t,f,f,1370,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06053,2011,f,t,f,42,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06053,2011,f,f,t,8.3,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06053,2012,t,f,f,1190,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06053,2012,f,f,t,8.3,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06053,2013,t,f,f,1250,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06053,2013,f,t,f,25,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06053,2013,f,f,t,12,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06053,2014,t,f,f,1520,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06053,2014,f,t,f,9.7,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06053,2014,f,f,t,12,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06055,2009,t,f,f,939,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06055,2009,f,t,f,64,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06055,2010,t,f,f,898,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06055,2011,t,f,f,898,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06055,2011,f,t,f,48,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06055,2011,f,f,t,10.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06055,2012,f,f,t,5.9,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06055,2013,t,f,f,960,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06055,2014,t,f,f,1100,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06055,2014,f,f,t,7,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06057,2012,f,f,t,14.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06057,2013,f,f,t,16,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06057,2014,f,f,t,16.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06059,2009,t,f,f,1330,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06059,2010,t,f,f,1320,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06059,2011,t,f,f,1290,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06059,2012,t,f,f,1310,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06059,2013,t,f,f,1310,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06059,2014,t,f,f,1200,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06061,2010,t,f,f,253,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06061,2010,f,t,f,48,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06061,2010,f,f,t,22.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06061,2011,t,f,f,244,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06061,2011,f,t,f,41.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06061,2011,f,f,t,20,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06061,2013,f,t,f,20,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06061,2014,t,f,f,239,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06061,2014,f,t,f,21.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06061,2014,f,f,t,17,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06063,2009,f,f,t,14,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06063,2012,f,f,t,16.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06063,2013,f,f,t,20,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06065,2008,t,f,f,240,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06065,2010,t,f,f,257,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06065,2011,t,f,f,271,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06065,2012,t,f,f,301,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06065,2012,f,t,f,56.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06065,2013,t,f,f,361,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06065,2013,f,t,f,20.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06065,2014,t,f,f,350,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06067,2008,t,f,f,213,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06067,2008,f,f,t,25,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06067,2009,t,f,f,250,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06067,2009,f,f,t,23,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06067,2010,t,f,f,179,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06067,2010,f,t,f,28.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06067,2010,f,f,t,20.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06067,2011,t,f,f,178,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06067,2011,f,t,f,28.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06067,2011,f,f,t,21,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06067,2012,t,f,f,249,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06067,2012,f,t,f,34,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06067,2012,f,f,t,20,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06067,2013,t,f,f,243,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06067,2013,f,t,f,44.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06067,2013,f,f,t,18.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06067,2014,t,f,f,243,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06067,2014,f,t,f,40,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06067,2014,f,f,t,18.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06069,2009,t,f,f,560,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06069,2009,f,f,t,11,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06069,2010,t,f,f,486,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06069,2010,f,t,f,55.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06069,2010,f,f,t,11,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06069,2011,t,f,f,486,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06069,2011,f,f,t,8.6,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06069,2012,t,f,f,500,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06069,2012,f,t,f,47,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06069,2012,f,f,t,8.2,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06069,2013,t,f,f,467,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06069,2013,f,f,t,8.8,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06069,2014,t,f,f,520,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06069,2014,f,t,f,13.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06071,2010,t,f,f,225,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06071,2010,f,f,t,4.9,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06071,2011,t,f,f,224,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06071,2012,t,f,f,217,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06071,2013,t,f,f,216,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06071,2014,t,f,f,218,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06073,2008,t,f,f,860,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06073,2009,t,f,f,1160,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06073,2010,t,f,f,1140,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06073,2012,t,f,f,1140,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06073,2013,t,f,f,1030,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06073,2014,t,f,f,1210,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06073,2014,f,f,t,20,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06077,2008,t,f,f,285,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06077,2009,t,f,f,327,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06077,2009,f,t,f,66,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06077,2009,f,f,t,19,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06077,2010,t,f,f,259,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06077,2010,f,t,f,49,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06077,2010,f,f,t,20,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06077,2011,t,f,f,279,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06077,2011,f,f,t,25,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06077,2012,t,f,f,275,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06077,2012,f,f,t,15,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06077,2013,t,f,f,260,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06077,2013,f,f,t,19.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06077,2014,t,f,f,285,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06077,2014,f,t,f,53,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06079,2008,t,f,f,1000,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06079,2008,f,f,t,17.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06079,2009,t,f,f,812,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06079,2009,f,f,t,10,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06079,2010,t,f,f,789,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06079,2010,f,f,t,6.7,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06079,2011,t,f,f,800,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06079,2011,f,t,f,49.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06079,2011,f,f,t,6.6,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06079,2012,t,f,f,844,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06079,2012,f,t,f,34.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06079,2012,f,f,t,6.7,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06079,2013,t,f,f,917,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06079,2013,f,t,f,14,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06079,2013,f,f,t,6.7,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06079,2014,t,f,f,1100,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06079,2014,f,t,f,23.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06079,2014,f,f,t,8,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06081,2009,t,f,f,625,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06081,2010,f,f,t,10.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06081,2011,t,f,f,509,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06081,2011,f,f,t,8.2,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06081,2012,t,f,f,469,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06081,2012,f,f,t,7.4,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06081,2013,t,f,f,417,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06081,2014,t,f,f,445,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06083,2008,t,f,f,1110,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06083,2009,t,f,f,1030,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06083,2009,f,f,t,10,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06083,2010,t,f,f,1140,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06083,2010,f,t,f,65.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06083,2010,f,f,t,6.6,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06083,2012,t,f,f,1350,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06083,2012,f,t,f,65.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06083,2012,f,f,t,5.8,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06083,2013,t,f,f,1350,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06083,2013,f,t,f,40,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06083,2013,f,f,t,6.4,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06083,2014,t,f,f,1600,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06083,2014,f,f,t,6.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06085,2009,t,f,f,670,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06085,2010,t,f,f,556,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06085,2010,f,t,f,51,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06085,2010,f,f,t,13,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06085,2011,t,f,f,555,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06085,2012,t,f,f,442,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06085,2012,f,f,t,9.2,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06085,2013,t,f,f,445,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06085,2013,f,f,t,12,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06085,2014,t,f,f,600,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06085,2014,f,t,f,41.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06087,2008,t,f,f,1770,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06087,2009,t,f,f,1230,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06087,2010,t,f,f,1230,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06087,2011,t,f,f,1240,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06087,2012,t,f,f,1380,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06087,2012,f,f,t,10,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06087,2013,t,f,f,1590,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06087,2013,f,f,t,9,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06087,2014,t,f,f,1820,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06087,2014,f,t,f,75,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06089,2011,t,f,f,283,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06089,2012,f,f,t,13.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06089,2013,f,f,t,13,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06089,2014,t,f,f,281,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06089,2014,f,t,f,36.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06089,2014,f,f,t,8.3,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06091,2014,f,f,t,16.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06093,2009,f,f,t,18,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06093,2010,t,f,f,228,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
06093,2010,f,f,t,8.4,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
06093,2011,f,f,t,13.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
